id,name,price,image,category,quantity,source,productUrl
2979,Sunfeast Farmlite Oats with Raisins Cookies,₹61,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983265/blinkit_store/qqyolqcamsxhfkztebqu.webp,biscuits,150 g,Blinkit,https://blinkit.com/
2980,Britannia Pure Magic Choco Stars Chunky Chocolate Topped Cookies,₹25,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983267/blinkit_store/q62w4hbyn3uqodebbpmq.webp,biscuits,76.5 g,Blinkit,https://blinkit.com/
2981,Parle Marie Biscuits,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983268/blinkit_store/zr7sxaviqlozhihiutck.webp,biscuits,250 g,Blinkit,https://blinkit.com/
2982,Parle-G Gold Glucose Biscuit 1 kg,₹137,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983270/blinkit_store/zs08trkrohaneoc45gfh.webp,biscuits,1 kg,Blinkit,https://blinkit.com/
2983,RiteBite Max Protein No Maida 7 Grains Choco Chips 10 g Protein Cookies,₹49,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983272/blinkit_store/bh54yp3xsipvwrr6wr2x.webp,biscuits,55 g,Blinkit,https://blinkit.com/
2984,Britannia Pure Magic Choco Stars Biscuit,₹98,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983274/blinkit_store/fals6ndo6nhwtvocmstl.webp,biscuits,306.1 g,Blinkit,https://blinkit.com/
2985,Let's Try Aata Jeera Cookies,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983275/blinkit_store/gnlkczgpejzijza6yaox.webp,biscuits,200 g,Blinkit,https://blinkit.com/
2986,MomsMade Desi Ghee Gud Thekua Cookie (No Maida),₹369,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983277/blinkit_store/almmaayt4jhyqrwywrek.webp,biscuits,400 g,Blinkit,https://blinkit.com/
2987,Haldiram's Heaven Badam Pista Bakery Cookies,₹110,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983279/blinkit_store/rffxj74tl78siqo35dvj.webp,biscuits,200 g,Blinkit,https://blinkit.com/
2988,Britannia Vita Gold Marie Biscuits,₹149,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983280/blinkit_store/tyyjghu2dlzdqmbarxzj.webp,biscuits,1000.8 g,Blinkit,https://blinkit.com/
2989,Britannia Marie Gold Vita Marie Biscuits,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983282/blinkit_store/h6kao0inim7mslecxfbs.webp,biscuits,166.8 g,Blinkit,https://blinkit.com/
2990,Parle-G Gold Biscuit,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983284/blinkit_store/dzavvhrmkjdju2ute2fs.webp,biscuits,187.5 g,Blinkit,https://blinkit.com/
2991,Britannia Good Day Chunkies Chocochip Cookies,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983286/blinkit_store/aydhqpu4l220tbsxjloa.webp,biscuits,75 g,Blinkit,https://blinkit.com/
2992,Sunfeast Baked Creations Rich Choco Chip Cookies,₹152,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983287/blinkit_store/nzfjrqzlxpcdh9gif5mg.webp,biscuits,120 g,Blinkit,https://blinkit.com/
2993,Theobroma Chocolate Chip Cookies,₹230,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983290/blinkit_store/toy2gustgxwifogkcuoz.webp,biscuits,140 g,Blinkit,https://blinkit.com/
2994,Oreo Strawberry Flavour Sandwich Cream Biscuits,₹26,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983292/blinkit_store/o1fw2ivclho0qunswinw.webp,biscuits,108.55 g,Blinkit,https://blinkit.com/
2995,Sunfeast Farmlite Sugar Free Hazelnut & Oat Cookies,₹75,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983293/blinkit_store/mld1yk29eh8izbj3ynwl.webp,biscuits,100 g,Blinkit,https://blinkit.com/
2996,Sunfeast Baked Creations French Style Butter Cookies,₹134,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983295/blinkit_store/kka4aixlfg50l8frqzrx.webp,biscuits,112.5 g,Blinkit,https://blinkit.com/
2997,Karachi Bakery Osmania Chai Bakery Cookies,₹133,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983297/blinkit_store/fyk3e9c7rakbykeohbs7.webp,biscuits,400 g,Blinkit,https://blinkit.com/
2998,Sunfeast Dark Fantasy Choco-Fills Cookies,₹177,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983299/blinkit_store/dy0weymn5iz4eycmenjj.webp,biscuits,460 g,Blinkit,https://blinkit.com/
2999,Britannia Original Bourbon Creme Biscuit,₹29,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983301/blinkit_store/fvm8xguaikucn6r2b5gv.webp,biscuits,150 g,Blinkit,https://blinkit.com/
3000,Sunfeast Baked Creations Walnut & Choco Chip Cookies,₹135,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983302/blinkit_store/bwlu1bgyhedencuxpejd.webp,biscuits,120 g,Blinkit,https://blinkit.com/
3001,Britannia Milk Bikis - Biscuit,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983304/blinkit_store/rjvvkrwqr00mmo1q7hby.webp,biscuits,190.5 g,Blinkit,https://blinkit.com/
3003,Sunfeast Farmlite Sugar Free ChocoNut Cookies,₹75,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983306/blinkit_store/mmq6e6akc001hiafmymr.webp,biscuits,100 g,Blinkit,https://blinkit.com/
3004,Cremica Coconut Cookies Zero Maida,₹17,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983308/blinkit_store/jeultcmydm1hlr01ql7f.webp,biscuits,100 g,Blinkit,https://blinkit.com/
3005,Sunfeast Mom's Magic Shines Butter Cookies,₹29,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983309/blinkit_store/rafcz0orsmwzh9jwzjue.webp,biscuits,128 g,Blinkit,https://blinkit.com/
3006,Unibic Assorted Cookies,₹237,No Image Found,biscuits,10 x 67.5 g,Blinkit,https://blinkit.com/
3007,Haldiram's Heaven Coconut Bakery Cookies,₹90,No Image Found,biscuits,180 g,Blinkit,https://blinkit.com/
3008,Cremica Coconut Cookies,₹144,No Image Found,biscuits,900 g,Blinkit,https://blinkit.com/
3009,Lotus Biscoff Caramelized Cookies - Pack of 2,₹59,No Image Found,biscuits,2 x 75 g,Blinkit,https://blinkit.com/
3010,Karachi Bakery Fruit Bakery Cookies,₹200,No Image Found,biscuits,400 g,Blinkit,https://blinkit.com/
3012,Bombay Banta Kala Khatta Masala Soda,₹206,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983311/blinkit_store/skh3lrsngovtbrzazjxn.webp,soft drink,12 x 250 ml,Blinkit,https://blinkit.com/
3013,Thums Up Soft Drink,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983313/blinkit_store/qvncj8tmsyt6c5flvzmr.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3014,7UP Nimbooz with Lemon Juice,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983315/blinkit_store/xm5jpqppe1maaxt2zdub.webp,soft drink,350 ml,Blinkit,https://blinkit.com/
3015,Sprite Lime Flavored Soft Drink,₹36,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983317/blinkit_store/syomzyho5hgowfhghwdn.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3016,Bombay Banta Lemon Soda Pack of 12,₹206,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983319/blinkit_store/faubvzbdsdyqbp09iuow.webp,soft drink,12 x 250 ml,Blinkit,https://blinkit.com/
3017,Coca-Cola Soft Drink,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983320/blinkit_store/cn9dj5guq7nlki3lpusu.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3018,Fanta Orange Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983322/blinkit_store/k1uihbsddkagc1zvgyb7.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3019,Coca-Cola Diet Coke Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983323/blinkit_store/s3qll93mpptvlsrxvn0t.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3020,Bombay Banta Cola Masala Soda,₹206,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983325/blinkit_store/iltocirjvyfgtxx1zkpw.webp,soft drink,12 x 250 ml,Blinkit,https://blinkit.com/
3022,Limca Lemon 'N' Lime Soft Drink 750 ml,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983327/blinkit_store/d9rehdes8lr4dqc7hlml.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3024,Bombay Banta Masala Soda,₹188,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983328/blinkit_store/znpnkamb3ec2zmiyieaz.webp,soft drink,12 x 250 ml,Blinkit,https://blinkit.com/
3025,Coca-Cola Zero Sugar Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983330/blinkit_store/qpwbmf2vgcnqcnsq0nro.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3027,Maaza Mango Drink 600 ml,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983332/blinkit_store/bj2syvyniaggb8fgavye.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3028,Bombay Banta Black Jeera Masala Soda,₹188,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983334/blinkit_store/jqfxv892k2ptdlxs6ujk.webp,soft drink,12 x 250 ml,Blinkit,https://blinkit.com/
3029,Thums Up Cola Soft Drink (2 l),₹81,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983336/blinkit_store/vjyrcnpnbbgs1hhfjsfi.webp,soft drink,2 ltr,Blinkit,https://blinkit.com/
3030,Limca Lemon 'N' Lime Soft Drink 2 l,₹85,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983337/blinkit_store/rzwqp87v3aufdo9q7ywp.webp,soft drink,2 ltr,Blinkit,https://blinkit.com/
3031,Schweppes Ginger Ale,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983339/blinkit_store/wssjnn95bjnjmjlctjfe.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3032,Paper Boat Zero Prebiotic Soda (Lemon Lime),₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983341/blinkit_store/hxam1ufnazeacbd2pfp8.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3033,Pepsi Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983343/blinkit_store/ymyjpe00yx1j8nrtrgxs.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3034,Appy Fizz Sparkling Drink (Apple Flavoured),₹48,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983345/blinkit_store/zrcigpcuoayg5litx3io.webp,soft drink,1 ltr,Blinkit,https://blinkit.com/
3035,Thums Up X Force Zero Sugar Cola Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983347/blinkit_store/uyykhpo8nm652h2buqwu.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3036,Paper Boat Zero Prebiotic Soda (Cranberry Lime),₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983349/blinkit_store/scmjvtndargpwzup7cgm.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3037,Paper Boat Swing Zesty Pomegranate Juice,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983351/blinkit_store/dyjxyje3vlbaoy4wio2r.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3038,Coca-Cola Zero Sugar Diets & Lights Soft Drink Can,₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983353/blinkit_store/wwmpa6zefefpgkx28nlf.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
3039,600 ml,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983354/blinkit_store/kdnbytofhorgjvy7j9ai.webp,soft drink,N/A,Blinkit,https://blinkit.com/
3040,Paper Boat Zero Prebiotic Soda (Yuzu Orange),₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983356/blinkit_store/c4ips9vk9m0uc0aoiwai.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3041,Frooti Mango Drink,₹34,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983358/blinkit_store/n5v7xh9a2segz0zgshdo.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3042,Maaza Mango Drink 1.2 l,₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983360/blinkit_store/db3ffbncrvtqtlchfekb.webp,soft drink,1.2 ltr,Blinkit,https://blinkit.com/
3043,Coca-Cola Zero Sugar Soft Drink - Pack of 2,₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983361/blinkit_store/wv8yymjzxlfmsvvagyim.webp,soft drink,2 x 750 ml,Blinkit,https://blinkit.com/
3044,300 ml,₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983363/blinkit_store/neiw1s6bwmkvmo3oeacg.webp,soft drink,N/A,Blinkit,https://blinkit.com/
3045,Paper Boat Aamras Mango Drink - Pack of 2,₹77,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983365/blinkit_store/qumfhntuabidslmf8u0v.webp,soft drink,2 x 215 ml,Blinkit,https://blinkit.com/
3046,Sprite Zero Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983366/blinkit_store/wxs6qblvowz7fwjtwdaf.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3047,Coca-Cola Cola Soft Drink - Pack of 2,₹89,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983368/blinkit_store/dkaccsr5bm7sxmgwgkf8.webp,soft drink,2 x 330 ml,Blinkit,https://blinkit.com/
3048,Coolberg Cranberry Non-Alcoholic Beer - Pack of 2,₹201,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983370/blinkit_store/jaotm1ifvk0as2iklw8q.webp,soft drink,2 x 330 ml,Blinkit,https://blinkit.com/
3049,Pepsi Zero Sugar Carbonated Diets & Lights,₹206,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983372/blinkit_store/qipwcruztlsq7kknjetm.webp,soft drink,6 x 300 ml,Blinkit,https://blinkit.com/
3050,Slice Mango Drink,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983374/blinkit_store/hj2jkagivz5gulcph34m.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3051,Pepsi Cola Soft Drink,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983375/blinkit_store/hoq1oat30o1om5cvrnqr.webp,soft drink,1.25 ltr,Blinkit,https://blinkit.com/
3052,Coolberg Ginger Non-Alcoholic Beer - Pack of 2,₹201,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983377/blinkit_store/yeqgznruoo94fknjddgw.webp,soft drink,2 x 330 ml,Blinkit,https://blinkit.com/
3053,Paper Boat Aam Panna Zero Added Sugar Drink,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983379/blinkit_store/nqoo2jra2keycocfsbwj.webp,soft drink,200 ml,Blinkit,https://blinkit.com/
3054,Paper Boat Swing⁺ Zesty Pomegranate Juice,₹81,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983380/blinkit_store/zlpl5ofxrlj0xlujwtn2.webp,soft drink,1.2 ltr,Blinkit,https://blinkit.com/
3055,Raw Pressery Alphonso Mango Drink,₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983382/blinkit_store/xzgcaap12ir2kloisxka.webp,soft drink,200 ml,Blinkit,https://blinkit.com/
3056,Mirinda Orange Soft Drink (2.25 l),₹85,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983383/blinkit_store/mx9jzraycth9dpqt5zgx.webp,soft drink,2.25 ltr,Blinkit,https://blinkit.com/
3057,Paper Boat Nata De Coco Lychee Juice,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983385/blinkit_store/svrcoia2bgmtsjyjb2qf.webp,soft drink,250 ml,Blinkit,https://blinkit.com/
3058,Mirinda Orange Soft Drink,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983387/blinkit_store/ahtlnbqldqvr7vrjc7ys.webp,soft drink,1.25 ltr,Blinkit,https://blinkit.com/
3059,Zyro by Karan Aujla Zero Sugar Masala Cola Soft Drink,₹54,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983389/blinkit_store/e7oe8re2qbdfs3vjtisx.webp,soft drink,250 ml,Blinkit,https://blinkit.com/
3060,Pepsi Cola Soft Drink - Pack of 6,₹208,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983391/blinkit_store/gapsn7egggvhpxfoxriu.webp,soft drink,6 x 300 ml,Blinkit,https://blinkit.com/
3061,Fresca Litchi Juice,₹41,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983393/blinkit_store/k4p8pffedwdzcyey4law.webp,soft drink,1 ltr,Blinkit,https://blinkit.com/
3062,Mountain Dew Grip Soft Drink,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983395/blinkit_store/xs7v3dhsqfddopivceyi.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3063,Paper Boat Chilli Guava Zero Added Sugar Drink,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983397/blinkit_store/qrg8zjbocurassoxsett.webp,soft drink,200 ml,Blinkit,https://blinkit.com/
3064,Pepsi Zero Sugar Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983399/blinkit_store/wof7mhewr2frob1mujmr.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3065,Mountain Dew Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983401/blinkit_store/shiz7zepnxra64a6dlnm.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3066,"Paper Boat Jamun, Fruit Juice (Zero Added Sugar, Low Calorie) - Pack of 2",₹106,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983403/blinkit_store/na1s0nt6xifd7kvp9ruc.webp,soft drink,2 x 200 ml,Blinkit,https://blinkit.com/
3067,Appy Fizz Sparkling Drink - Apple Flavoured (Can),₹32,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983404/blinkit_store/m2tpgufjholqj2pcah4y.webp,soft drink,250 ml,Blinkit,https://blinkit.com/
3069,Paper Boat Swing⁺ Yummy Guava Juice,₹56,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983406/blinkit_store/jmwkrngdpbma30jchbpx.webp,soft drink,1.2 ltr,Blinkit,https://blinkit.com/
3070,Mogu Mogu Mango Drink,₹67,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983408/blinkit_store/vex5qfxxrwcnkdsa3wmk.webp,soft drink,320 ml,Blinkit,https://blinkit.com/
3072,Coca-Cola Vanilla Soft Drink (320 ml),₹162,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983410/blinkit_store/bfndzkbtkslapcbvtd5v.webp,soft drink,320 ml,Blinkit,https://blinkit.com/
3073,Mountain Dew Lime Soft Drink (2.25 l),₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983411/blinkit_store/skk4c84pjrszgx0b14pg.webp,soft drink,2.25 ltr,Blinkit,https://blinkit.com/
3074,Mirinda Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983413/blinkit_store/tgoznvvpbuoiizb1edfw.webp,soft drink,750 ml,Blinkit,https://blinkit.com/
3075,7UP Lime Soft Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983414/blinkit_store/rlnditsdhbpr2d9xryc6.webp,soft drink,300 ml,Blinkit,https://blinkit.com/
3076,Coca-Cola Cherry Flavoured Soft Drink,₹193,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983416/blinkit_store/welqk8zrobuqp1hmndaf.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
3077,Slice Mango Drink (1.75 l),₹71,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983418/blinkit_store/wk59rhvoeyvxvef13es4.webp,soft drink,1.75 ltr,Blinkit,https://blinkit.com/
3078,Paper Boat Swing Slurpy Mango Mango Drink,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983420/blinkit_store/crqs0gqqlf0naexlvw6o.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3079,Maaza Mango Drink,₹79,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983422/blinkit_store/vlorq03fziujwdrqwnzz.webp,soft drink,1.75 ltr,Blinkit,https://blinkit.com/
3080,Paper Boat Swing Lush Lychee Juice,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983423/blinkit_store/umunp1g25mapxsfdhw2a.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3081,Paper Boat Swing Mixed Fruit Medley Juice,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983425/blinkit_store/sdrddivc5emvpfua2rjs.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3083,Fanta Orange Soft Drink (Zero Sugar),₹203,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983427/blinkit_store/mgfnn9hk5o81bgitabc8.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
3084,"Paper Boat Anar, Pomegranate Fruit Juice - Pack of 2",₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983429/blinkit_store/zaiaxdyifaifnvtqu6do.webp,soft drink,2 x 215 ml,Blinkit,https://blinkit.com/
3085,Pepsi Cola Soft Drink (2.25 l),₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983430/blinkit_store/dnm97m3mlxty4bjcv7ex.webp,soft drink,2.25 ltr,Blinkit,https://blinkit.com/
3086,Coca-Cola Light Soft Drink,₹179,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983432/blinkit_store/skdgn7fyvjezaxaq16lw.webp,soft drink,320 ml,Blinkit,https://blinkit.com/
3087,Coca-Cola Vanilla Soft Drink (Zero Sugar),₹181,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983434/blinkit_store/cixjdil1utldepky5vuy.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
3088,Fanta Anggur Grape Soft Drink,₹169,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983436/blinkit_store/zbidxwboa6piwt1oq6gf.webp,soft drink,320 ml,Blinkit,https://blinkit.com/
3089,Sprite Zero Sugar Soft Drink,₹189,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983437/blinkit_store/ddxueyxdaf1pey09opcx.webp,soft drink,320 ml,Blinkit,https://blinkit.com/
3090,Fresca Mango Drink,₹41,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983439/blinkit_store/bfvgiiyhxv1lnpiw4pik.webp,soft drink,1 ltr,Blinkit,https://blinkit.com/
3091,Paper Boat Swing Yummy Guava Juice,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983441/blinkit_store/vvaun0cb6ayofxmspihz.webp,soft drink,600 ml,Blinkit,https://blinkit.com/
3092,Red Bull Plus Zero Sugar Energy Drink,₹139,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983443/blinkit_store/xen82ukgwjlresxy3bvs.webp,soft drink,250 ml,Blinkit,https://blinkit.com/
3093,Slice Mango Drink (1.2 l),₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983444/blinkit_store/bpxvmakyg1d7iw295vqr.webp,soft drink,1.2 ltr,Blinkit,https://blinkit.com/
3094,Fanta Premium Lemon Lime Soft Drink,₹199,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983446/blinkit_store/dsqmtjbbxvrmrnonj9tk.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
3095,Anothr Prebiotic Soft Drink (Litchi Mango),₹110,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983448/blinkit_store/zgehfjupg7h4qrzws7bo.webp,soft drink,330 ml,Blinkit,https://blinkit.com/
